time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.731264005461,-1.54061132398,15.5017366814,5.99680914289,0.114878809498,0.0,-1.09707081084,-2.68509545482,4.44948448251,-0.205927746868,0.0211520875483,0.0,451.9889288555774,450.8919967160005,450.98925454189396,451.0562531680729
2.4000000000000017,-0.799229674614,-1.70703063037,15.7686864567,5.98460966513,0.116380050094,0.0,-1.16855130384,-2.86323790532,4.4481639677,-0.198577105307,0.0318103004818,0.0,438.7147410832646,439.59905211618394,438.9923717132169,439.56085102024304
2.4600000000000017,-0.871297991148,-1.88381156467,16.0337069587,5.97278610955,0.118088124698,0.0,-1.23387876985,-3.03042261899,4.38545109447,-0.194188920208,0.0207682608178,0.0,420.17756290067,419.2192983252678,419.50927579343215,419.8497277026127
2.520000000000002,-0.947708146925,-2.07183800546,16.29804295,5.9616131596,0.119516058346,0.0,-1.31320243115,-3.23807194241,4.42479622012,-0.17376669583,0.029258767313,0.0,455.0273317899222,455.7066737943524,454.2854331561955,455.8871106399502
2.580000000000002,-1.02881215084,-2.27228381907,16.5638820593,5.95077347189,0.121580706009,0.0,-1.39040161562,-3.44431906271,4.43566994649,-0.200283253739,0.0431133469711,0.0,447.8593154297134,448.98541769981455,448.568776303181,446.3777411719767
2.640000000000002,-1.11434033665,-2.48464364135,16.828344811,5.93896930389,0.124375126819,0.0,-1.46075448756,-3.635298024,4.37916825346,-0.190457380229,0.0527227712749,0.0,425.9192347138277,426.74181536931656,427.16486495020195,427.9625233628187
2.700000000000002,-1.20429074787,-2.70906884407,17.0904507062,5.92736499967,0.127101719963,0.0,-1.5378267419,-3.84646251542,4.35687641048,-0.200058096481,0.0240282312622,0.0,442.41832426305893,440.05009702615644,439.5794883178284,438.7459229251925
2.760000000000002,-1.29869474142,-2.94578590916,17.3495358203,5.91587527627,0.128644326675,0.0,-1.60909459546,-4.04504956553,4.278742426,-0.178328426657,0.0288774655364,0.0,422.5759903368044,422.9940374381556,421.52046157389407,423.3561745861626
2.820000000000002,-1.39775308055,-3.19558086644,17.6063478063,5.90481834345,0.131041849028,0.0,-1.69299155472,-4.28230175672,4.280626646,-0.200126861371,0.05599070931,0.0,450.44876479105545,452.63714681906754,452.6858168249681,450.8951089571264
2.880000000000002,-1.50188321375,-3.45978848952,17.8630540964,5.89292197562,0.13468987978,0.0,-1.77827501961,-4.52553814909,4.27511855824,-0.194806498644,0.0690048639124,0.0,450.43377071192214,451.48772891281175,452.1283644565101,452.51916819495415
2.940000000000002,-1.61124657207,-3.73893793958,18.1195965933,5.88145980446,0.13894478812,0.0,-1.8674870339,-4.78030955633,4.27506181838,-0.184407841478,0.0744835909902,0.0,455.7663940801392,456.20785234850524,455.8074105941884,456.6032452791118
3.000000000000002,-1.72625392854,-4.0341746273,18.3773592934,5.8704366174,0.143364221193,0.0,-1.96641850965,-5.06168980748,4.31548009711,-0.182380022857,0.0719520086114,0.0,473.03158479725664,472.8404216423348,471.65114244241613,471.77719865344324
3.0600000000000023,-1.84735394162,-4.34670554119,18.6378139553,5.85954701959,0.147270435549,0.0,-2.07053360872,-5.35673778651,4.36464891831,-0.179778866712,0.0456498100635,0.0,479.79812044814923,477.7993080100383,478.34855205455113,478.51733400624124
3.1200000000000023,-1.97367447373,-4.67411102849,18.8943141094,5.84872988516,0.150535926699,0.0,-2.14040828421,-5.55770912461,4.1850636326,-0.181317146614,0.0678588678562,0.0,400.84519286391816,402.86114767781646,401.3859319205711,401.2110159817233
3.1800000000000024,-2.10508190323,-5.01608385928,19.1449494904,5.83745790391,0.154523952353,0.0,-2.24010775399,-5.84214855438,4.16800528557,-0.206026373301,0.0635287306393,0.0,461.4406462362117,461.1017232125388,462.66765314139093,460.6841077675145
3.2400000000000024,-2.24236123113,-5.37483553738,19.3933278244,5.82478255299,0.158544387489,0.0,-2.33612605464,-6.11711894458,4.10992277971,-0.224552816649,0.0731841730141,0.0,451.2472421594848,452.0294342265587,450.69137151522784,449.14723197912724
3.3000000000000025,-2.38531337696,-5.74987113209,19.6371435024,5.81134608657,0.163302085343,0.0,-2.42925353973,-6.38500819639,4.01599377042,-0.222747152521,0.0893359853437,0.0,440.13904966776215,441.4791191468785,441.9024133365831,442.00122971383485
3.3600000000000025,-2.53348698365,-6.13997451629,19.8727363354,5.798413856,0.169032885109,0.0,-2.51025759523,-6.61943147057,3.83632909581,-0.204052598193,0.105643624323,0.0,411.52653843258435,412.97633049986274,411.91030345274794,413.5105084069265
3.4200000000000026,-2.68712301475,-6.54575321566,20.1000600782,5.78681732405,0.175311317638,0.0,-2.61137081345,-6.90732332555,3.73971842343,-0.177587282937,0.102556697723,0.0,446.2594466223532,446.0168381225866,444.25503897795295,446.3832625778481
3.4800000000000026,-2.84751988621,-6.97059314873,20.3243041409,5.77620986914,0.181585572352,0.0,-2.73558401784,-7.25454840739,3.73298858238,-0.175246162622,0.10831939894,0.0,480.4266106013632,480.8720696560046,480.4892762331377,480.63922171112335
3.5400000000000027,-3.01476876139,-7.41457844777,20.544500655,5.76625107184,0.187771194945,0.0,-2.83979537979,-7.54568369463,3.6055742721,-0.151980170807,0.0897918582006,0.0,443.21620719363784,441.69955289949104,442.20813039028496,444.09416664046717
